title,release_year,budget,runtime,mpaa_rating_numeric,metascore,director_score,cast_score,genre_war,genre_western,genre_sci-fi,genre_biography,genre_musical,genre_thriller,genre_mystery,genre_news,genre_sport,genre_animation,genre_adventure,genre_family,genre_crime,genre_music,genre_romance,genre_history,genre_fantasy,genre_drama,genre_horror,genre_action,genre_comedy,genre_documentary
The Amazing Spider-Man 2,2014,200000000,141,3,53,7.2,11.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Imitation Game,2014,14000000,113,3,71,7.5,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Whiplash,2014,3300000,107,4,89,7.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Dawn of the Planet of the Apes,2014,170000000,130,3,79,7.4,6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Annabelle,2014,6500000,99,4,37,5.5,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Transformers: Age of Extinction,2014,210000000,165,3,32,6.4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Drop,2014,12600000,106,4,69,6.9,6.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Taken 3,2014,48000000,109,3,26,6.2,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fury,2014,68000000,135,4,64,6.7,9.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Maleficent,2014,180000000,97,2,56,6.9,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
The Grand Budapest Hotel,2014,30000000,100,4,88,7.4,9.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Edge of Tomorrow,2014,178000000,114,3,71,7.1,10.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
American Sniper,2014,58800000,133,4,73,7.2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Raid 2,2014,4500000,150,4,71,7.8,4.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
X-Men: Days of Future Past,2014,250000000,132,3,75,7.2,9.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Predestination,2014,5500000,98,4,69,6.4,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Guardians of the Galaxy,2014,170000000,121,3,76,7.4,8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Blended,2014,40000000,117,3,31,6.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Nightcrawler,2014,8500000,118,4,76,7.2,6.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Godzilla,2014,160000000,123,3,62,6.8,6.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Lego Movie,2014,60000000,100,2,83,7.2,6.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
300: Rise of an Empire,2014,110000000,102,4,48,6.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Judge,2014,40000000,141,4,48,7.2,6.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Chef,2014,11000000,114,4,68,7,8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Captain America: The Winter Soldier,2014,170000000,136,3,70,7.6,10.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Teenage Mutant Ninja Turtles,2014,125000000,101,3,31,5.7,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
The Expendables 3,2014,95000000,126,3,35,6.5,5.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Need for Speed,2014,66000000,131,3,39,5.6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Annie,2014,65000000,118,2,33,6.3,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"As Above, So Below",2014,5000000,93,4,39,6.5,3.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Interview,2014,44000000,113,4,52,6.6,5.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Beauty and the Beast,2014,33000000,112,3,39,6.7,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
The Book of Life,2014,50000000,95,2,67,7.2,4.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
The Theory of Everything,2014,15000000,123,3,71,7,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Rio 2,2014,103000000,101,1,49,6.7,6.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Dumb and Dumber To,2014,40000000,110,3,36,6.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Night at the Museum: Secret of the Tomb,2014,127000000,98,2,47,6.4,6.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
The Purge: Anarchy,2014,9000000,103,4,50,6.1,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Noah,2014,125000000,138,3,68,7.2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22 Jump Street,2014,50000000,112,4,71,7.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Neighbors,2014,18000000,97,4,68,6.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Horrible Bosses 2,2014,42000000,108,4,40,6.3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Birdman or (The Unexpected Virtue of Ignorance),2014,18000000,120,4,87,7.8,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
No Good Deed,2014,13200000,84,3,26,5.6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Unbroken,2014,65000000,137,3,59,5.7,5.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Sin City: A Dame to Kill For,2014,65000000,102,4,46,7.2,6.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Sex Tape,2014,40000000,94,4,36,6.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Seventh Son,2014,95000000,102,3,30,6.4,7.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Mr. Peabody & Sherman,2014,145000000,92,2,59,5.8,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
The Gambler,2014,25000000,111,4,55,6.8,7.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Transcendence,2014,100000000,119,3,42,6.2,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Under the Skin,2014,13300000,108,4,83,6.8,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Wild Tales,2014,4000000,122,4,77,8.1,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Son of God,2014,22000000,138,3,37,5.7,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Guest,2014,5000000,101,4,76,6.1,4.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Deliver Us from Evil,2014,30000000,118,4,40,6.6,4.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RoboCop,2014,120000000,118,3,52,7,7.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Fault in Our Stars,2014,14000000,126,3,69,7.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Other Woman,2014,40000000,109,3,39,6.8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
The Giver,2014,25000000,97,3,47,6.6,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Ride Along,2014,25000000,99,3,41,5.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Pompeii,2014,100000000,105,3,41,5.8,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Wild,2014,15000000,115,4,74,7.3,5.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Heaven Is for Real,2014,12000000,99,2,47,6.7,5.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Unfriended,2014,1000000,83,4,59,5.6,3.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Inherent Vice,2014,20000000,149,4,81,7.4,9.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Begin Again,2014,8000000,104,4,62,7.7,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Still Alice,2014,5000000,100,3,72,7.5,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Hundred-Foot Journey,2014,22000000,122,2,55,6.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
If I Stay,2014,11000000,106,3,46,6.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Into the Storm,2014,50000000,89,3,44,5.8,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Dracula Untold,2014,70000000,92,3,40,6.2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Selma,2014,20000000,127,3,79,6.1,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
A Most Violent Year,2014,20000000,124,4,79,7,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Boyhood,2014,4000000,166,4,100,7.2,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tusk,2014,3000000,105,4,55,6.6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
The Signal,2014,4000000,97,3,54,6,3.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Boxtrolls,2014,60000000,97,2,61,6.8,5.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
The Nut Job,2014,42000000,85,2,37,5.7,5.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Into the Woods,2014,50000000,125,2,69,6.7,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
What We Do in the Shadows,2014,1600000,86,4,76,7.6,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
The Monuments Men,2014,70000000,118,3,52,6.6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mommy,2014,4900000,138,4,74,7,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,28000000,81,2,54,6.1,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Big Eyes,2014,10000000,106,3,62,6.9,7.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
St. Vincent,2014,13000000,102,3,64,7.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
[REC]⁴ Apocalypse,2014,3000000,95,4,53,5.7,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Muppets Most Wanted,2014,50000000,107,2,61,6.4,4.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
I Origins,2014,1000000,106,4,57,7.1,4.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Legend of Hercules,2014,70000000,99,3,22,5.8,2.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Cake,2014,7000000,102,4,49,6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Third Person,2014,28000000,137,4,38,7.1,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Sabotage,2014,35000000,110,4,41,6.7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Top Five,2014,12000000,102,4,81,6.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Foxcatcher,2014,24000000,134,4,81,7.3,8.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Kill the Messenger,2014,5000000,112,4,60,6.9,5.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Homesman,2014,16000000,122,4,68,7,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tammy,2014,20000000,97,4,39,5.2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
A Most Wanted Man,2014,15000000,121,4,73,7.2,7.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Joe,2014,4000000,118,4,74,6.1,5.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Magic in the Moonlight,2014,16800000,98,3,54,7.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Think Like a Man Too,2014,24000000,105,3,38,5.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
The Woman in Black 2: Angel of Death,2014,15000000,98,3,42,4.8,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The Salvation,2014,10500000,92,4,64,6.7,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Leviathan,2014,4000000,141,4,92,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Blue Ruin,2014,420000,91,4,78,7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Good Lie,2014,20000000,110,3,65,7.4,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Water Diviner,2014,22500000,112,4,50,7,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Locke,2014,2000000,85,4,83,6.2,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
That Awkward Moment,2014,8000000,94,4,36,6.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Clouds of Sils Maria,2014,6600000,124,4,79,6.7,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Skeleton Twins,2014,1000000,92,4,74,6.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Infinitely Polar Bear,2014,6700000,87,4,64,6.9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Legends of Oz: Dorothy's Return,2014,70000000,88,2,25,4.9,3.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
The Rover,2014,12250000,103,4,64,6.8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Grand Seduction,2014,12700000,112,3,57,7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Connection,2014,26000000,135,4,67,7.1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Get on Up,2014,30000000,139,3,71,6.8,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Jersey Boys,2014,40000000,134,4,54,7.2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Maps to the Stars,2014,15000000,112,4,68,6.7,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Earth to Echo,2014,13000000,89,2,53,5.7,3.4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Beyond the Lights,2014,7000000,116,3,73,7,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Laggies,2014,5000000,100,4,63,6.6,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Frank,2014,1000000,95,4,75,7.5,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rudderless,2014,5000000,105,4,52,7.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Million Dollar Arm,2014,25000000,124,2,56,7.1,4.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Two Days, One Night",2014,7000000,95,3,89,7.3,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Afflicted,2014,318000,85,4,56,6.2,3.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Yves Saint Laurent,2014,12000000,106,4,51,6.2,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Last Five Years,2014,3500000,94,3,60,6.8,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Elsa & Fred,2014,10000000,97,3,49,7.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Dear White People,2014,1000000,108,4,79,6.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Disappearance of Eleanor Rigby: Them,2014,3000000,119,4,57,6.3,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Miss Julie,2014,5500000,130,3,56,5.5,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Decoding Annie Parker,2014,2000000,91,4,56,6.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Aloft,2014,8000000,112,4,34,5.3,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Black or White,2014,9000000,121,3,45,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cesar Chavez,2014,10000000,102,3,51,6.4,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
White God,2014,2200000,121,4,80,6.8,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
My Old Lady,2014,5000000,107,3,52,6.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Damned,2014,3000000,87,4,39,5.2,3.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Saving Christmas,2014,500000,79,2,18,1.3,1.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Old Fashioned,2014,600000,115,3,29,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Fifty Shades of Grey,2015,40000000,125,4,46,5.6,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Sicario,2015,30000000,122,4,82,8.1,9.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Intern,2015,35000000,121,3,51,6.8,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Cinderella,2015,95000000,105,2,67,6.8,8.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
The Hunger Games: Mockingjay - Part 2,2015,160000000,137,3,65,6.9,6.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Creed,2015,37000000,133,3,82,7.2,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Kingsman: The Secret Service,2015,81000000,129,4,60,7.3,7.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Mad Max: Fury Road,2015,150000000,121,4,90,6.6,10.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Furious 7,2015,190000000,137,3,67,6.9,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Inside Out,2015,175000000,95,2,94,8.1,6.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Star Wars: The Force Awakens,2015,245000000,136,3,80,7.3,6.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Ted 2,2015,68000000,115,4,48,6.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mission: Impossible - Rogue Nation,2015,150000000,131,3,75,7.4,9.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Ex Machina,2015,15000000,108,4,78,6.9,7.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jurassic World,2015,150000000,124,3,59,6.5,6.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
San Andreas,2015,110000000,114,3,43,5.4,4.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Big Short,2015,28000000,131,4,81,7,12.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Martian,2015,108000000,141,3,80,7.1,11.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ant-Man,2015,130000000,117,3,64,6.5,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Avengers: Age of Ultron,2015,365000000,141,3,66,7.7,9.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Revenant,2015,135000000,157,4,76,7.8,13.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Tomorrowland,2015,190000000,130,2,60,7.6,7.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Jupiter Ascending,2015,176000000,127,3,40,6.7,5.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Lobster,2015,4000000,119,4,82,7.2,7.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Maze Runner: The Scorch Trials,2015,61000000,131,3,43,6.7,3.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Pitch Perfect 2,2015,29000000,115,3,63,5.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
The Good Dinosaur,2015,175000000,93,2,66,6.8,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
It Follows,2015,2300000,101,4,83,6.6,4.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Hateful Eight,2015,44000000,188,4,68,8.1,7.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Insurgent,2015,110000000,119,3,42,6.5,5.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Legend,2015,25000000,132,4,55,7.1,6.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Spectre,2015,245000000,148,3,60,7.4,6.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Spy,2015,65000000,120,4,75,6.6,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The SpongeBob Movie: Sponge Out of Water,2015,74000000,93,2,62,6,5.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Pixels,2015,88000000,106,3,27,6.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Hotel Transylvania 2,2015,80000000,89,2,44,6.6,5.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Straight Outta Compton,2015,28000000,147,4,72,6.8,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Minions,2015,74000000,91,2,56,6.4,8.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Home,2015,135000000,94,2,55,6.6,4.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Brooklyn,2015,11000000,111,3,88,7.2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Spotlight,2015,20000000,129,4,93,7.6,10.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Bridge of Spies,2015,40000000,141,3,81,7.5,8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Little Prince,2015,64000000,108,2,70,7.6,6.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Insidious: Chapter 3,2015,10000000,97,3,52,6.9,4.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Steve Jobs,2015,30000000,122,4,82,7.2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Man from U.N.C.L.E.,2015,75000000,116,3,56,7.2,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
